enrollment_id,overall_course_completion_rate
711,30.668162153501047
717,30.668162153501047
726,30.668162153501047
728,30.668162153501047
731,30.668162153501047
733,30.668162153501047
746,30.668162153501047
751,30.668162153501047
757,30.668162153501047
758,30.668162153501047
761,30.668162153501047
769,30.668162153501047
771,30.668162153501047
773,30.668162153501047
774,30.668162153501047
778,30.668162153501047
788,30.668162153501047
790,30.668162153501047
802,30.668162153501047
810,30.668162153501047
819,30.668162153501047
825,30.668162153501047
841,30.668162153501047
844,30.668162153501047
848,30.668162153501047
852,30.668162153501047
858,30.668162153501047
862,30.668162153501047
870,30.668162153501047
872,30.668162153501047
875,30.668162153501047
878,30.668162153501047
885,30.668162153501047
887,30.668162153501047
890,30.668162153501047
899,30.668162153501047
900,30.668162153501047
901,30.668162153501047
903,30.668162153501047
906,30.668162153501047
907,30.668162153501047
912,30.668162153501047
919,30.668162153501047
921,30.668162153501047
922,30.668162153501047
923,30.668162153501047
925,30.668162153501047
930,30.668162153501047
935,30.668162153501047
940,30.668162153501047
941,30.668162153501047
945,30.668162153501047
954,30.668162153501047
955,30.668162153501047
958,30.668162153501047
965,30.668162153501047
967,30.668162153501047
988,30.668162153501047
994,30.668162153501047
996,30.668162153501047
1000,30.668162153501047
1005,30.668162153501047
1007,30.668162153501047
1020,30.668162153501047
1024,30.668162153501047
1028,30.668162153501047
1029,30.668162153501047
1031,30.668162153501047
1033,30.668162153501047
1050,30.668162153501047
1073,30.668162153501047
1074,30.668162153501047
1077,30.668162153501047
1078,30.668162153501047
1080,30.668162153501047
1084,30.668162153501047
1085,30.668162153501047
1086,30.668162153501047
1091,30.668162153501047
1101,30.668162153501047
1116,30.668162153501047
1126,30.668162153501047
1128,30.668162153501047
1136,30.668162153501047
1137,30.668162153501047
1141,30.668162153501047
1143,30.668162153501047
1144,30.668162153501047
1150,30.668162153501047
1154,30.668162153501047
1164,30.668162153501047
1167,30.668162153501047
1169,30.668162153501047
1170,30.668162153501047
1176,30.668162153501047
1187,30.668162153501047
1192,30.668162153501047
1199,30.668162153501047
1203,30.668162153501047
1204,30.668162153501047
1212,30.668162153501047
1222,30.668162153501047
1228,30.668162153501047
1230,30.668162153501047
1240,30.668162153501047
1248,30.668162153501047
1253,30.668162153501047
1257,30.668162153501047
1258,30.668162153501047
1264,30.668162153501047
1271,30.668162153501047
1280,30.668162153501047
1283,30.668162153501047
1287,30.668162153501047
1290,30.668162153501047
1292,30.668162153501047
1309,30.668162153501047
1310,30.668162153501047
1311,30.668162153501047
1316,30.668162153501047
1331,30.668162153501047
1337,30.668162153501047
1342,30.668162153501047
1344,30.668162153501047
1350,30.668162153501047
1351,30.668162153501047
1352,30.668162153501047
1353,30.668162153501047
1357,30.668162153501047
1364,30.668162153501047
1371,30.668162153501047
1376,30.668162153501047
1377,30.668162153501047
1379,30.668162153501047
1386,30.668162153501047
1389,30.668162153501047
1392,30.668162153501047
1397,30.668162153501047
1401,30.668162153501047
1402,30.668162153501047
1409,30.668162153501047
1410,30.668162153501047
1414,30.668162153501047
1417,30.668162153501047
1418,30.668162153501047
1423,30.668162153501047
1427,30.668162153501047
1430,30.668162153501047
1433,30.668162153501047
1437,30.668162153501047
1443,30.668162153501047
1446,30.668162153501047
1451,30.668162153501047
1455,30.668162153501047
1457,30.668162153501047
1458,30.668162153501047
1463,30.668162153501047
1466,30.668162153501047
1473,30.668162153501047
1478,30.668162153501047
1485,30.668162153501047
1486,30.668162153501047
1489,30.668162153501047
1490,30.668162153501047
1493,30.668162153501047
1497,30.668162153501047
1500,30.668162153501047
1501,30.668162153501047
1506,30.668162153501047
1516,30.668162153501047
1519,30.668162153501047
1520,30.668162153501047
1545,30.668162153501047
1548,30.668162153501047
1550,30.668162153501047
1558,30.668162153501047
1564,30.668162153501047
1569,30.668162153501047
1572,30.668162153501047
1575,30.668162153501047
1579,30.668162153501047
1585,30.668162153501047
1592,30.668162153501047
1604,30.668162153501047
1606,30.668162153501047
1607,30.668162153501047
1608,30.668162153501047
1614,30.668162153501047
1620,30.668162153501047
1633,30.668162153501047
1634,30.668162153501047
1639,30.668162153501047
1648,30.668162153501047
1649,30.668162153501047
1650,30.668162153501047
1653,30.668162153501047
1654,30.668162153501047
1663,30.668162153501047
1673,30.668162153501047
1677,30.668162153501047
1679,30.668162153501047
1681,30.668162153501047
1692,30.668162153501047
1698,30.668162153501047
1700,30.668162153501047
1703,30.668162153501047
1711,30.668162153501047
1713,30.668162153501047
1719,30.668162153501047
1720,30.668162153501047
1730,30.668162153501047
1731,30.668162153501047
1734,30.668162153501047
1736,30.668162153501047
1738,30.668162153501047
1745,30.668162153501047
1747,30.668162153501047
1752,30.668162153501047
1753,30.668162153501047
1767,30.668162153501047
1769,30.668162153501047
1770,30.668162153501047
1779,30.668162153501047
1780,30.668162153501047
1782,30.668162153501047
1783,30.668162153501047
1789,30.668162153501047
1793,30.668162153501047
1799,30.668162153501047
1800,30.668162153501047
14545,30.668162153501047
14556,30.668162153501047
14558,30.668162153501047
14561,30.668162153501047
14563,30.668162153501047
14580,30.668162153501047
14583,30.668162153501047
14594,30.668162153501047
14603,30.668162153501047
14621,30.668162153501047
14626,30.668162153501047
14633,30.668162153501047
14634,30.668162153501047
14637,30.668162153501047
14639,30.668162153501047
14644,30.668162153501047
14645,30.668162153501047
14649,30.668162153501047
14655,30.668162153501047
14659,30.668162153501047
14661,30.668162153501047
14662,30.668162153501047
14664,30.668162153501047
14671,30.668162153501047
14678,30.668162153501047
14680,30.668162153501047
14684,30.668162153501047
14687,30.668162153501047
14696,30.668162153501047
14701,30.668162153501047
14702,30.668162153501047
14708,30.668162153501047
14713,30.668162153501047
14720,30.668162153501047
14724,30.668162153501047
14725,30.668162153501047
14727,30.668162153501047
14732,30.668162153501047
14733,30.668162153501047
14736,30.668162153501047
14740,30.668162153501047
14745,30.668162153501047
14750,30.668162153501047
14756,30.668162153501047
14759,30.668162153501047
14760,30.668162153501047
14761,30.668162153501047
14767,30.668162153501047
14769,30.668162153501047
14770,30.668162153501047
14774,30.668162153501047
14785,30.668162153501047
14786,30.668162153501047
14787,30.668162153501047
14791,30.668162153501047
14796,30.668162153501047
14802,30.668162153501047
14808,30.668162153501047
14811,30.668162153501047
14826,30.668162153501047
14833,30.668162153501047
14834,30.668162153501047
14838,30.668162153501047
14842,30.668162153501047
14845,30.668162153501047
14854,30.668162153501047
14857,30.668162153501047
14859,30.668162153501047
14861,30.668162153501047
14863,30.668162153501047
14865,30.668162153501047
14870,30.668162153501047
14871,30.668162153501047
14887,30.668162153501047
14888,30.668162153501047
14894,30.668162153501047
14901,30.668162153501047
14902,30.668162153501047
14903,30.668162153501047
14907,30.668162153501047
14917,30.668162153501047
14922,30.668162153501047
14933,30.668162153501047
14935,30.668162153501047
14938,30.668162153501047
14941,30.668162153501047
14942,30.668162153501047
14946,30.668162153501047
14947,30.668162153501047
14948,30.668162153501047
14955,30.668162153501047
14960,30.668162153501047
14962,30.668162153501047
14963,30.668162153501047
14967,30.668162153501047
14969,30.668162153501047
14973,30.668162153501047
14978,30.668162153501047
14987,30.668162153501047
14988,30.668162153501047
14992,30.668162153501047
14995,30.668162153501047
14998,30.668162153501047
14999,30.668162153501047
15007,30.668162153501047
15009,30.668162153501047
15011,30.668162153501047
15012,30.668162153501047
15015,30.668162153501047
15026,30.668162153501047
15027,30.668162153501047
15028,30.668162153501047
15037,30.668162153501047
15038,30.668162153501047
15044,30.668162153501047
15050,30.668162153501047
15052,30.668162153501047
15054,30.668162153501047
15057,30.668162153501047
15071,30.668162153501047
15077,30.668162153501047
15080,30.668162153501047
15088,30.668162153501047
15091,30.668162153501047
15092,30.668162153501047
15093,30.668162153501047
15096,30.668162153501047
15100,30.668162153501047
15101,30.668162153501047
15106,30.668162153501047
15108,30.668162153501047
15114,30.668162153501047
15115,30.668162153501047
15117,30.668162153501047
15118,30.668162153501047
15126,30.668162153501047
15129,30.668162153501047
15133,30.668162153501047
15134,30.668162153501047
15139,30.668162153501047
15149,30.668162153501047
15159,30.668162153501047
15165,30.668162153501047
15172,30.668162153501047
15175,30.668162153501047
15180,30.668162153501047
15188,30.668162153501047
15189,30.668162153501047
15195,30.668162153501047
15208,30.668162153501047
15212,30.668162153501047
15213,30.668162153501047
15214,30.668162153501047
15218,30.668162153501047
15220,30.668162153501047
15235,30.668162153501047
15236,30.668162153501047
15241,30.668162153501047
15243,30.668162153501047
15246,30.668162153501047
15250,30.668162153501047
15253,30.668162153501047
15266,30.668162153501047
15286,30.668162153501047
15299,30.668162153501047
15302,30.668162153501047
15303,30.668162153501047
15311,30.668162153501047
15322,30.668162153501047
15328,30.668162153501047
15329,30.668162153501047
15330,30.668162153501047
15332,30.668162153501047
15333,30.668162153501047
15335,30.668162153501047
15344,30.668162153501047
15347,30.668162153501047
15348,30.668162153501047
15350,30.668162153501047
15354,30.668162153501047
15360,30.668162153501047
15363,30.668162153501047
15366,30.668162153501047
15368,30.668162153501047
15370,30.668162153501047
15371,30.668162153501047
15375,30.668162153501047
15378,30.668162153501047
15380,30.668162153501047
15381,30.668162153501047
15384,30.668162153501047
15385,30.668162153501047
15386,30.668162153501047
15388,30.668162153501047
15396,30.668162153501047
15405,30.668162153501047
15406,30.668162153501047
15410,30.668162153501047
15412,30.668162153501047
15413,30.668162153501047
15416,30.668162153501047
15422,30.668162153501047
15423,30.668162153501047
15427,30.668162153501047
15439,30.668162153501047
15441,30.668162153501047
15442,30.668162153501047
15450,30.668162153501047
15454,30.668162153501047
15455,30.668162153501047
15457,30.668162153501047
15459,30.668162153501047
15460,30.668162153501047
15467,30.668162153501047
15468,30.668162153501047
15471,30.668162153501047
15476,30.668162153501047
15482,30.668162153501047
15486,30.668162153501047
15493,30.668162153501047
15496,30.668162153501047
15498,30.668162153501047
15500,30.668162153501047
15501,30.668162153501047
15502,30.668162153501047
15505,30.668162153501047
15507,30.668162153501047
15513,30.668162153501047
15516,30.668162153501047
15528,30.668162153501047
15529,30.668162153501047
15530,30.668162153501047
15531,30.668162153501047
15532,30.668162153501047
15533,30.668162153501047
15538,30.668162153501047
15539,30.668162153501047
15548,30.668162153501047
15551,30.668162153501047
15556,30.668162153501047
15558,30.668162153501047
15567,30.668162153501047
15568,30.668162153501047
15571,30.668162153501047
15572,30.668162153501047
15580,30.668162153501047
15590,30.668162153501047
15591,30.668162153501047
15594,30.668162153501047
15595,30.668162153501047
15600,30.668162153501047
15603,30.668162153501047
15607,30.668162153501047
15608,30.668162153501047
15613,30.668162153501047
15617,30.668162153501047
15618,30.668162153501047
15623,30.668162153501047
15628,30.668162153501047
15632,30.668162153501047
15636,30.668162153501047
15642,30.668162153501047
15643,30.668162153501047
15648,30.668162153501047
15649,30.668162153501047
15651,30.668162153501047
15652,30.668162153501047
15659,30.668162153501047
15669,30.668162153501047
15671,30.668162153501047
15673,30.668162153501047
15689,30.668162153501047
15693,30.668162153501047
15696,30.668162153501047
15697,30.668162153501047
15703,30.668162153501047
15706,30.668162153501047
15725,30.668162153501047
15726,30.668162153501047
15732,30.668162153501047
15734,30.668162153501047
15735,30.668162153501047
15739,30.668162153501047
15745,30.668162153501047
15749,30.668162153501047
15750,30.668162153501047
15756,30.668162153501047
15758,30.668162153501047
15760,30.668162153501047
15762,30.668162153501047
15772,30.668162153501047
15799,30.668162153501047
15803,30.668162153501047
15811,30.668162153501047
15816,30.668162153501047
15820,30.668162153501047
15821,30.668162153501047
15823,30.668162153501047
15824,30.668162153501047
15830,30.668162153501047
15832,30.668162153501047
15837,30.668162153501047
15840,30.668162153501047
15851,30.668162153501047
15861,30.668162153501047
15866,30.668162153501047
15874,30.668162153501047
15885,30.668162153501047
15889,30.668162153501047
15890,30.668162153501047
15914,30.668162153501047
15916,30.668162153501047
15937,30.668162153501047
15942,30.668162153501047
15946,30.668162153501047
15957,30.668162153501047
15963,30.668162153501047
15968,30.668162153501047
15980,30.668162153501047
15985,30.668162153501047
15988,30.668162153501047
15993,30.668162153501047
15995,30.668162153501047
15998,30.668162153501047
15999,30.668162153501047
16003,30.668162153501047
16006,30.668162153501047
16008,30.668162153501047
16011,30.668162153501047
16015,30.668162153501047
16017,30.668162153501047
16018,30.668162153501047
16022,30.668162153501047
16025,30.668162153501047
16027,30.668162153501047
16028,30.668162153501047
16042,30.668162153501047
16048,30.668162153501047
16050,30.668162153501047
16056,30.668162153501047
16063,30.668162153501047
16068,30.668162153501047
16076,30.668162153501047
16082,30.668162153501047
16084,30.668162153501047
16099,30.668162153501047
16108,30.668162153501047
16122,30.668162153501047
16123,30.668162153501047
16136,30.668162153501047
16142,30.668162153501047
16143,30.668162153501047
16147,30.668162153501047
16149,30.668162153501047
16159,30.668162153501047
16160,30.668162153501047
16173,30.668162153501047
16175,30.668162153501047
16179,30.668162153501047
16188,30.668162153501047
16193,30.668162153501047
16201,30.668162153501047
16216,30.668162153501047
16220,30.668162153501047
16241,30.668162153501047
16243,30.668162153501047
16247,30.668162153501047
16254,30.668162153501047
16255,30.668162153501047
16263,30.668162153501047
16273,30.668162153501047
16274,30.668162153501047
16291,30.668162153501047
16307,30.668162153501047
16312,30.668162153501047
16320,30.668162153501047
16323,30.668162153501047
16325,30.668162153501047
16329,30.668162153501047
16330,30.668162153501047
16333,30.668162153501047
16338,30.668162153501047
16342,30.668162153501047
16343,30.668162153501047
16344,30.668162153501047
16358,30.668162153501047
16361,30.668162153501047
16365,30.668162153501047
16372,30.668162153501047
16377,30.668162153501047
16383,30.668162153501047
16390,30.668162153501047
16404,30.668162153501047
16421,30.668162153501047
16443,30.668162153501047
16444,30.668162153501047
16447,30.668162153501047
16451,30.668162153501047
16452,30.668162153501047
16459,30.668162153501047
16466,30.668162153501047
16486,30.668162153501047
16487,30.668162153501047
16501,30.668162153501047
16508,30.668162153501047
16509,30.668162153501047
16516,30.668162153501047
16529,30.668162153501047
16531,30.668162153501047
16534,30.668162153501047
16536,30.668162153501047
16544,30.668162153501047
16551,30.668162153501047
16555,30.668162153501047
16556,30.668162153501047
16589,30.668162153501047
16590,30.668162153501047
16598,30.668162153501047
16614,30.668162153501047
16621,30.668162153501047
16622,30.668162153501047
16623,30.668162153501047
16624,30.668162153501047
16625,30.668162153501047
16626,30.668162153501047
16645,30.668162153501047
16655,30.668162153501047
16660,30.668162153501047
16661,30.668162153501047
16662,30.668162153501047
16679,30.668162153501047
16681,30.668162153501047
16686,30.668162153501047
16687,30.668162153501047
16694,30.668162153501047
16698,30.668162153501047
16708,30.668162153501047
16715,30.668162153501047
16725,30.668162153501047
16729,30.668162153501047
16734,30.668162153501047
16735,30.668162153501047
16741,30.668162153501047
16744,30.668162153501047
16748,30.668162153501047
16752,30.668162153501047
16762,30.668162153501047
16765,30.668162153501047
16766,30.668162153501047
16773,30.668162153501047
16774,30.668162153501047
16776,30.668162153501047
16778,30.668162153501047
16779,30.668162153501047
16789,30.668162153501047
16793,30.668162153501047
16808,30.668162153501047
16811,30.668162153501047
16821,30.668162153501047
16826,30.668162153501047
16827,30.668162153501047
16831,30.668162153501047
16846,30.668162153501047
16850,30.668162153501047
16856,30.668162153501047
16861,30.668162153501047
16866,30.668162153501047
16871,30.668162153501047
16875,30.668162153501047
16877,30.668162153501047
16879,30.668162153501047
16886,30.668162153501047
16891,30.668162153501047
16898,30.668162153501047
16904,30.668162153501047
16914,30.668162153501047
16915,30.668162153501047
16926,30.668162153501047
16928,30.668162153501047
16937,30.668162153501047
16939,30.668162153501047
16949,30.668162153501047
16961,30.668162153501047
16972,30.668162153501047
16973,30.668162153501047
16975,30.668162153501047
16998,30.668162153501047
17001,30.668162153501047
17003,30.668162153501047
17037,30.668162153501047
17039,30.668162153501047
17041,30.668162153501047
17058,30.668162153501047
17071,30.668162153501047
17083,30.668162153501047
17086,30.668162153501047
17101,30.668162153501047
17108,30.668162153501047
17121,30.668162153501047
17127,30.668162153501047
17130,30.668162153501047
17136,30.668162153501047
17141,30.668162153501047
17160,30.668162153501047
17163,30.668162153501047
17173,30.668162153501047
17177,30.668162153501047
17178,30.668162153501047
17182,30.668162153501047
17186,30.668162153501047
17193,30.668162153501047
17194,30.668162153501047
17205,30.668162153501047
17214,30.668162153501047
17220,30.668162153501047
17225,30.668162153501047
17226,30.668162153501047
17238,30.668162153501047
17243,30.668162153501047
17256,30.668162153501047
17260,30.668162153501047
17261,30.668162153501047
17262,30.668162153501047
17272,30.668162153501047
17273,30.668162153501047
17275,30.668162153501047
17278,30.668162153501047
17287,30.668162153501047
17292,30.668162153501047
17300,30.668162153501047
17308,30.668162153501047
17315,30.668162153501047
17316,30.668162153501047
17324,30.668162153501047
17327,30.668162153501047
17333,30.668162153501047
17335,30.668162153501047
17339,30.668162153501047
17359,30.668162153501047
17362,30.668162153501047
17369,30.668162153501047
17379,30.668162153501047
17406,30.668162153501047
17412,30.668162153501047
17413,30.668162153501047
17414,30.668162153501047
17422,30.668162153501047
17425,30.668162153501047
17438,30.668162153501047
17439,30.668162153501047
17446,30.668162153501047
17466,30.668162153501047
17468,30.668162153501047
17479,30.668162153501047
17482,30.668162153501047
17484,30.668162153501047
17498,30.668162153501047
17500,30.668162153501047
17515,30.668162153501047
17530,30.668162153501047
17537,30.668162153501047
17554,30.668162153501047
17561,30.668162153501047
17577,30.668162153501047
17603,30.668162153501047
17604,30.668162153501047
17609,30.668162153501047
17615,30.668162153501047
17625,30.668162153501047
17636,30.668162153501047
17642,30.668162153501047
17648,30.668162153501047
17650,30.668162153501047
17651,30.668162153501047
17654,30.668162153501047
17657,30.668162153501047
17661,30.668162153501047
17668,30.668162153501047
17671,30.668162153501047
17693,30.668162153501047
17702,30.668162153501047
17703,30.668162153501047
17709,30.668162153501047
21568,30.668162153501047
21577,30.668162153501047
21578,30.668162153501047
21579,30.668162153501047
21582,30.668162153501047
21584,30.668162153501047
21585,30.668162153501047
21597,30.668162153501047
21598,30.668162153501047
21599,30.668162153501047
21603,30.668162153501047
21605,30.668162153501047
21606,30.668162153501047
21608,30.668162153501047
21614,30.668162153501047
21621,30.668162153501047
21629,30.668162153501047
21631,30.668162153501047
21637,30.668162153501047
21639,30.668162153501047
21641,30.668162153501047
21647,30.668162153501047
21649,30.668162153501047
21654,30.668162153501047
21662,30.668162153501047
21663,30.668162153501047
21666,30.668162153501047
21679,30.668162153501047
21680,30.668162153501047
21699,30.668162153501047
21701,30.668162153501047
21706,30.668162153501047
21709,30.668162153501047
21710,30.668162153501047
21713,30.668162153501047
21715,30.668162153501047
21721,30.668162153501047
21725,30.668162153501047
21726,30.668162153501047
21728,30.668162153501047
21729,30.668162153501047
21730,30.668162153501047
21733,30.668162153501047
21734,30.668162153501047
21737,30.668162153501047
21738,30.668162153501047
21748,30.668162153501047
21754,30.668162153501047
21755,30.668162153501047
21763,30.668162153501047
21769,30.668162153501047
21770,30.668162153501047
21772,30.668162153501047
21773,30.668162153501047
21779,30.668162153501047
21783,30.668162153501047
21785,30.668162153501047
21786,30.668162153501047
21790,30.668162153501047
21795,30.668162153501047
21796,30.668162153501047
21799,30.668162153501047
21800,30.668162153501047
21802,30.668162153501047
21804,30.668162153501047
21807,30.668162153501047
21810,30.668162153501047
21811,30.668162153501047
21815,30.668162153501047
21817,30.668162153501047
21818,30.668162153501047
21819,30.668162153501047
21822,30.668162153501047
21824,30.668162153501047
21827,30.668162153501047
21828,30.668162153501047
21830,30.668162153501047
21833,30.668162153501047
21843,30.668162153501047
21846,30.668162153501047
21850,30.668162153501047
21856,30.668162153501047
21857,30.668162153501047
21859,30.668162153501047
21862,30.668162153501047
21863,30.668162153501047
21865,30.668162153501047
21871,30.668162153501047
21872,30.668162153501047
21874,30.668162153501047
21878,30.668162153501047
21879,30.668162153501047
21886,30.668162153501047
21887,30.668162153501047
21890,30.668162153501047
21891,30.668162153501047
21892,30.668162153501047
21897,30.668162153501047
21902,30.668162153501047
21905,30.668162153501047
21907,30.668162153501047
21912,30.668162153501047
21920,30.668162153501047
21923,30.668162153501047
21925,30.668162153501047
21926,30.668162153501047
21928,30.668162153501047
21930,30.668162153501047
21941,30.668162153501047
21942,30.668162153501047
21944,30.668162153501047
21946,30.668162153501047
21947,30.668162153501047
21948,30.668162153501047
21957,30.668162153501047
21964,30.668162153501047
21974,30.668162153501047
21979,30.668162153501047
21982,30.668162153501047
21985,30.668162153501047
21986,30.668162153501047
21988,30.668162153501047
21991,30.668162153501047
21994,30.668162153501047
22002,30.668162153501047
22005,30.668162153501047
22009,30.668162153501047
22010,30.668162153501047
22012,30.668162153501047
22014,30.668162153501047
22023,30.668162153501047
22027,30.668162153501047
22028,30.668162153501047
22029,30.668162153501047
22030,30.668162153501047
22037,30.668162153501047
22038,30.668162153501047
22041,30.668162153501047
22042,30.668162153501047
22043,30.668162153501047
22044,30.668162153501047
22046,30.668162153501047
22051,30.668162153501047
22052,30.668162153501047
22053,30.668162153501047
22056,30.668162153501047
22059,30.668162153501047
22069,30.668162153501047
22075,30.668162153501047
22080,30.668162153501047
22083,30.668162153501047
22084,30.668162153501047
22085,30.668162153501047
22089,30.668162153501047
22092,30.668162153501047
22099,30.668162153501047
22109,30.668162153501047
22112,30.668162153501047
22113,30.668162153501047
22117,30.668162153501047
22119,30.668162153501047
22122,30.668162153501047
22125,30.668162153501047
22127,30.668162153501047
22129,30.668162153501047
22133,30.668162153501047
22137,30.668162153501047
22143,30.668162153501047
22152,30.668162153501047
22153,30.668162153501047
22154,30.668162153501047
22155,30.668162153501047
22159,30.668162153501047
22161,30.668162153501047
22162,30.668162153501047
22164,30.668162153501047
22168,30.668162153501047
22169,30.668162153501047
22172,30.668162153501047
22173,30.668162153501047
22184,30.668162153501047
22187,30.668162153501047
22188,30.668162153501047
22191,30.668162153501047
22192,30.668162153501047
22193,30.668162153501047
22198,30.668162153501047
22204,30.668162153501047
22207,30.668162153501047
22211,30.668162153501047
22213,30.668162153501047
22214,30.668162153501047
22217,30.668162153501047
22228,30.668162153501047
22231,30.668162153501047
22235,30.668162153501047
22236,30.668162153501047
22247,30.668162153501047
22251,30.668162153501047
22256,30.668162153501047
22259,30.668162153501047
22266,30.668162153501047
22270,30.668162153501047
22273,30.668162153501047
22274,30.668162153501047
22282,30.668162153501047
24616,30.668162153501047
24617,30.668162153501047
24618,30.668162153501047
24624,30.668162153501047
24626,30.668162153501047
24636,30.668162153501047
24644,30.668162153501047
24646,30.668162153501047
24649,30.668162153501047
24653,30.668162153501047
24657,30.668162153501047
24665,30.668162153501047
24666,30.668162153501047
24673,30.668162153501047
24684,30.668162153501047
24690,30.668162153501047
24700,30.668162153501047
24706,30.668162153501047
24707,30.668162153501047
24710,30.668162153501047
24711,30.668162153501047
24721,30.668162153501047
24740,30.668162153501047
24749,30.668162153501047
24754,30.668162153501047
24758,30.668162153501047
24768,30.668162153501047
24797,30.668162153501047
24808,30.668162153501047
24815,30.668162153501047
24826,30.668162153501047
24835,30.668162153501047
24839,30.668162153501047
24855,30.668162153501047
24859,30.668162153501047
24899,30.668162153501047
24905,30.668162153501047
24914,30.668162153501047
24916,30.668162153501047
24919,30.668162153501047
24920,30.668162153501047
24930,30.668162153501047
24933,30.668162153501047
24943,30.668162153501047
24957,30.668162153501047
24963,30.668162153501047
24970,30.668162153501047
24985,30.668162153501047
24993,30.668162153501047
25002,30.668162153501047
25003,30.668162153501047
25011,30.668162153501047
25017,30.668162153501047
25030,30.668162153501047
25031,30.668162153501047
25037,30.668162153501047
25041,30.668162153501047
25052,30.668162153501047
25074,30.668162153501047
25083,30.668162153501047
25088,30.668162153501047
25094,30.668162153501047
25095,30.668162153501047
25100,30.668162153501047
25105,30.668162153501047
25115,30.668162153501047
25136,30.668162153501047
25142,30.668162153501047
25157,30.668162153501047
25158,30.668162153501047
25159,30.668162153501047
25173,30.668162153501047
25201,30.668162153501047
25202,30.668162153501047
25256,30.668162153501047
25283,30.668162153501047
25293,30.668162153501047
25305,30.668162153501047
25313,30.668162153501047
25326,30.668162153501047
25331,30.668162153501047
25339,30.668162153501047
25350,30.668162153501047
25354,30.668162153501047
25363,30.668162153501047
25365,30.668162153501047
25373,30.668162153501047
25421,30.668162153501047
25422,30.668162153501047
25434,30.668162153501047
25440,30.668162153501047
25448,30.668162153501047
25467,30.668162153501047
25472,30.668162153501047
25476,30.668162153501047
25479,30.668162153501047
25489,30.668162153501047
25500,30.668162153501047
25516,30.668162153501047
25519,30.668162153501047
25522,30.668162153501047
25528,30.668162153501047
25530,30.668162153501047
25539,30.668162153501047
25544,30.668162153501047
25558,30.668162153501047
25559,30.668162153501047
25560,30.668162153501047
25584,30.668162153501047
25602,30.668162153501047
25610,30.668162153501047
25623,30.668162153501047
25638,30.668162153501047
25642,30.668162153501047
25643,30.668162153501047
25660,30.668162153501047
25661,30.668162153501047
25685,30.668162153501047
